# Region type : patch inlet
# Faces        : 43858
# Area         : 7.2615141e-04
# Scale factor : 1.0000000e+00
# Time         	sum(phi)
0.0474879      	-1.6466778e-04
0.0475228      	-1.6487473e-04
0.0475576      	-1.6508155e-04
0.0475923      	-1.6528823e-04
0.047627       	-1.6549479e-04
0.0476617      	-1.6570120e-04
0.0476964      	-1.6590749e-04
0.0477309      	-1.6611364e-04
0.0477655      	-1.6631967e-04
0.0478         	-1.6652556e-04
0.0478344      	-1.6673132e-04
0.0478689      	-1.6693695e-04
0.0479032      	-1.6714244e-04
0.0479376      	-1.6734781e-04
0.0479719      	-1.6755305e-04
0.0480061      	-1.6775816e-04
0.0480403      	-1.6796314e-04
0.0480745      	-1.6816800e-04
0.0481086      	-1.6837272e-04
0.0481427      	-1.6857732e-04
0.0481767      	-1.6878178e-04
0.0482107      	-1.6898612e-04
0.0482447      	-1.6919034e-04
0.0482786      	-1.6939442e-04
0.0483125      	-1.6959838e-04
0.0483463      	-1.6980222e-04
0.0483801      	-1.7000593e-04
0.0484138      	-1.7020951e-04
0.0484476      	-1.7041297e-04
0.0484812      	-1.7061630e-04
0.0485149      	-1.7081951e-04
0.0485485      	-1.7102259e-04
0.048582       	-1.7122555e-04
0.0486155      	-1.7142839e-04
0.048649       	-1.7163110e-04
0.0486824      	-1.7183369e-04
0.0487158      	-1.7203616e-04
0.0487492      	-1.7223850e-04
0.0487825      	-1.7244072e-04
0.0488158      	-1.7264282e-04
0.048849       	-1.7284480e-04
0.0488822      	-1.7304666e-04
0.0489154      	-1.7324839e-04
0.0489485      	-1.7345001e-04
0.0489816      	-1.7365150e-04
0.0490146      	-1.7385288e-04
0.0490476      	-1.7405413e-04
0.0490806      	-1.7425527e-04
0.0491135      	-1.7445628e-04
0.0491464      	-1.7465718e-04
0.0491793      	-1.7485796e-04
0.0492121      	-1.7505862e-04
0.0492449      	-1.7525916e-04
0.0492776      	-1.7545958e-04
0.0493103      	-1.7565989e-04
0.049343       	-1.7586008e-04
0.0493756      	-1.7606015e-04
0.0494082      	-1.7626010e-04
0.0494408      	-1.7645994e-04
0.0494733      	-1.7665966e-04
0.0495058      	-1.7685927e-04
0.0495382      	-1.7705876e-04
0.0495706      	-1.7725813e-04
0.049603       	-1.7745739e-04
0.0496353      	-1.7765654e-04
0.0496676      	-1.7785557e-04
0.0496999      	-1.7805448e-04
0.0497321      	-1.7825328e-04
0.0497643      	-1.7845197e-04
0.0497965      	-1.7865054e-04
0.0498286      	-1.7884900e-04
0.0498607      	-1.7904735e-04
0.0498927      	-1.7924559e-04
0.0499247      	-1.7944371e-04
0.0499567      	-1.7964172e-04
0.0499886      	-1.7983961e-04
0.0500206      	-1.7996323e-04
0.0500524      	-1.8004581e-04
0.0500843      	-1.8012836e-04
0.0501162      	-1.8021087e-04
0.050148       	-1.8029334e-04
0.0501798      	-1.8037577e-04
0.0502116      	-1.8045816e-04
0.0502434      	-1.8054052e-04
0.0502752      	-1.8062284e-04
0.050307       	-1.8070512e-04
0.0503388      	-1.8078737e-04
0.0503705      	-1.8086958e-04
0.0504022      	-1.8095175e-04
0.0504339      	-1.8103388e-04
0.0504656      	-1.8111598e-04
0.0504973      	-1.8119804e-04
0.050529       	-1.8128006e-04
0.0505606      	-1.8136204e-04
0.0505923      	-1.8144399e-04
0.0506239      	-1.8152590e-04
0.0506555      	-1.8160777e-04
0.0506871      	-1.8168961e-04
0.0507187      	-1.8177141e-04
0.0507503      	-1.8185317e-04
0.0507818      	-1.8193490e-04
0.0508134      	-1.8201658e-04
0.0508449      	-1.8209824e-04
0.0508764      	-1.8217985e-04
0.0509079      	-1.8226143e-04
0.0509394      	-1.8234298e-04
0.0509708      	-1.8242448e-04
0.0510023      	-1.8250597e-04
0.0510337      	-1.8258772e-04
0.0510652      	-1.8266943e-04
0.0510966      	-1.8275111e-04
0.051128       	-1.8283275e-04
0.0511594      	-1.8291435e-04
0.0511907      	-1.8299591e-04
0.0512221      	-1.8307744e-04
0.0512534      	-1.8315894e-04
0.0512848      	-1.8324039e-04
0.0513161      	-1.8332181e-04
0.0513474      	-1.8340320e-04
0.0513787      	-1.8348455e-04
0.0514099      	-1.8356586e-04
0.0514412      	-1.8364713e-04
0.0514725      	-1.8372837e-04
0.0515037      	-1.8380958e-04
0.0515349      	-1.8389075e-04
0.0515661      	-1.8397188e-04
0.0515973      	-1.8405297e-04
0.0516285      	-1.8413404e-04
0.0516596      	-1.8421506e-04
0.0516908      	-1.8429605e-04
0.0517219      	-1.8437700e-04
0.051753       	-1.8445792e-04
0.0517842      	-1.8453881e-04
0.0518153      	-1.8461965e-04
0.0518463      	-1.8470047e-04
0.0518774      	-1.8478124e-04
0.0519085      	-1.8486198e-04
0.0519395      	-1.8494269e-04
0.0519705      	-1.8502336e-04
0.0520015      	-1.8510400e-04
0.0520325      	-1.8518460e-04
0.0520635      	-1.8526516e-04
0.0520945      	-1.8534569e-04
0.0521255      	-1.8542619e-04
0.0521564      	-1.8550665e-04
0.0521873      	-1.8558707e-04
0.0522183      	-1.8566747e-04
0.0522492      	-1.8574782e-04
0.0522801      	-1.8582814e-04
0.0523109      	-1.8590843e-04
0.0523418      	-1.8598868e-04
0.0523727      	-1.8606890e-04
0.0524035      	-1.8614908e-04
0.0524343      	-1.8622923e-04
0.0524651      	-1.8630934e-04
0.0524959      	-1.8638942e-04
0.0525267      	-1.8646947e-04
0.0525575      	-1.8654948e-04
0.0525883      	-1.8662945e-04
0.052619       	-1.8670939e-04
0.0526497      	-1.8678930e-04
0.0526805      	-1.8686918e-04
0.0527112      	-1.8694901e-04
0.0527419      	-1.8702882e-04
0.0527725      	-1.8710859e-04
0.0528032      	-1.8718833e-04
0.0528339      	-1.8726803e-04
0.0528645      	-1.8734770e-04
0.0528951      	-1.8742734e-04
0.0529257      	-1.8750694e-04
0.0529563      	-1.8758651e-04
0.0529869      	-1.8766604e-04
0.0530175      	-1.8774554e-04
0.0530481      	-1.8782501e-04
0.0530786      	-1.8790444e-04
0.0531092      	-1.8798384e-04
0.0531397      	-1.8806320e-04
0.0531702      	-1.8814254e-04
0.0532007      	-1.8822184e-04
0.0532312      	-1.8830110e-04
0.0532617      	-1.8838033e-04
0.0532921      	-1.8845953e-04
0.0533226      	-1.8853870e-04
0.053353       	-1.8861783e-04
0.0533834      	-1.8869693e-04
0.0534138      	-1.8877599e-04
0.0534442      	-1.8885503e-04
0.0534746      	-1.8893403e-04
0.053505       	-1.8901299e-04
0.0535354      	-1.8909193e-04
0.0535657      	-1.8917083e-04
0.053596       	-1.8924970e-04
0.0536264      	-1.8932853e-04
0.0536567      	-1.8940733e-04
0.053687       	-1.8948610e-04
0.0537172      	-1.8956484e-04
