# Region type : patch Lc1_sub2
# Faces        : 94
# Area         : 1.9053909e-06
# Scale factor : 1.0000000e+00
# Time         	sum(phi)
0.0529258      	1.9770702e-07
0.0529564      	1.9770036e-07
0.052987       	1.9769369e-07
0.0530176      	1.9768649e-07
0.0530482      	1.9767929e-07
0.0530787      	1.9767157e-07
0.0531092      	1.9766384e-07
0.0531398      	1.9765559e-07
0.0531703      	1.9764735e-07
0.0532008      	1.9763859e-07
0.0532313      	1.9762983e-07
0.0532617      	1.9762056e-07
0.0532922      	1.9761130e-07
0.0533227      	1.9760152e-07
0.0533531      	1.9759176e-07
0.0533835      	1.9758149e-07
0.0534139      	1.9757124e-07
0.0534443      	1.9756048e-07
0.0534747      	1.9754973e-07
0.0535051      	1.9753848e-07
0.0535354      	1.9752727e-07
0.0535658      	1.9751555e-07
0.0535961      	1.9750386e-07
0.0536264      	1.9749168e-07
0.0536567      	1.9747953e-07
0.053687       	1.9746689e-07
0.0537173      	1.9745429e-07
0.0537476      	1.9744121e-07
0.0537779      	1.9742817e-07
0.0538081      	1.9741464e-07
0.0538383      	1.9740116e-07
0.0538686      	1.9738721e-07
0.0538988      	1.9737330e-07
0.053929       	1.9735891e-07
0.0539591      	1.9734458e-07
0.0539893      	1.9732979e-07
0.0540195      	1.9731479e-07
0.0540496      	1.9729919e-07
0.0540797      	1.9728365e-07
0.0541099      	1.9726765e-07
0.05414        	1.9725172e-07
0.0541701      	1.9723533e-07
0.0542002      	1.9721901e-07
0.0542302      	1.9720223e-07
0.0542603      	1.9718552e-07
0.0542903      	1.9716837e-07
0.0543204      	1.9715130e-07
0.0543504      	1.9713379e-07
0.0543804      	1.9711635e-07
0.0544104      	1.9709847e-07
0.0544404      	1.9708068e-07
0.0544704      	1.9706245e-07
0.0545003      	1.9704431e-07
0.0545303      	1.9702573e-07
0.0545602      	1.9700725e-07
0.0545901      	1.9698833e-07
0.0546201      	1.9696951e-07
0.05465        	1.9695026e-07
0.0546798      	1.9693111e-07
0.0547097      	1.9691154e-07
0.0547396      	1.9689207e-07
0.0547694      	1.9687218e-07
0.0547993      	1.9685239e-07
0.0548291      	1.9683219e-07
0.0548589      	1.9681210e-07
0.0548887      	1.9679160e-07
0.0549185      	1.9677122e-07
0.0549483      	1.9675043e-07
0.0549781      	1.9672975e-07
0.0550078      	1.9670877e-07
0.0550376      	1.9668821e-07
0.0550673      	1.9666724e-07
0.055097       	1.9664640e-07
0.0551267      	1.9662516e-07
0.0551564      	1.9660405e-07
0.0551861      	1.9658254e-07
0.0552158      	1.9656116e-07
0.0552455      	1.9653940e-07
0.0552751      	1.9651776e-07
0.0553048      	1.9649574e-07
0.0553344      	1.9647385e-07
0.055364       	1.9645159e-07
0.0553936      	1.9642945e-07
0.0554232      	1.9640694e-07
0.0554528      	1.9638456e-07
0.0554823      	1.9636182e-07
0.0555119      	1.9633922e-07
0.0555414      	1.9631625e-07
0.055571       	1.9629342e-07
0.0556005      	1.9627023e-07
0.05563        	1.9624718e-07
0.0556595      	1.9622378e-07
0.055689       	1.9620052e-07
0.0557185      	1.9617690e-07
0.0557479      	1.9615343e-07
0.0557774      	1.9612961e-07
0.0558068      	1.9610595e-07
0.0558363      	1.9608193e-07
0.0558657      	1.9605806e-07
0.0558951      	1.9603386e-07
0.0559245      	1.9600981e-07
0.0559539      	1.9598541e-07
0.0559832      	1.9596118e-07
0.0560126      	1.9593661e-07
0.0560419      	1.9591219e-07
0.0560713      	1.9588745e-07
0.0561006      	1.9586286e-07
0.0561299      	1.9583794e-07
0.0561592      	1.9581319e-07
0.0561885      	1.9578810e-07
0.0562178      	1.9576319e-07
0.0562471      	1.9573794e-07
0.0562763      	1.9571286e-07
0.0563056      	1.9568746e-07
0.0563348      	1.9566223e-07
0.056364       	1.9563668e-07
0.0563932      	1.9561130e-07
0.0564224      	1.9558560e-07
0.0564516      	1.9556007e-07
0.0564808      	1.9553423e-07
0.05651        	1.9550856e-07
0.0565391      	1.9548258e-07
0.0565683      	1.9545678e-07
0.0565974      	1.9543066e-07
0.0566265      	1.9540472e-07
0.0566556      	1.9537847e-07
0.0566847      	1.9535240e-07
0.0567138      	1.9532603e-07
0.0567429      	1.9529983e-07
0.056772       	1.9527333e-07
0.056801       	1.9524702e-07
0.0568301      	1.9522040e-07
0.0568591      	1.9519396e-07
0.0568881      	1.9516723e-07
0.0569171      	1.9514068e-07
0.0569461      	1.9511383e-07
0.0569751      	1.9508717e-07
0.0570041      	1.9506020e-07
0.0570331      	1.9503343e-07
0.057062       	1.9500637e-07
0.057091       	1.9497949e-07
0.0571199      	1.9495232e-07
0.0571488      	1.9492535e-07
0.0571777      	1.9489808e-07
